Year,Country,AverageTemperature,split
1910,South Korea,-2.0,0.5714099860251196
1911,South Korea,-0.5,-0.1063762241720324
1913,South Korea,0.2,-0.273018338731689
1914,South Korea,1.2,-0.6966046440619552
1915,South Korea,2.7,-0.03352469776319348
1917,South Korea,-2.9,-1.296556343637374
1918,South Korea,0.5,-0.5054800808059434
1920,South Korea,1.0,-2.160431473896248
1921,South Korea,1.2,-0.6370142643661494
1922,South Korea,-0.7,0.27038514696707133
1923,South Korea,0.2,-0.03527155629036374
1925,South Korea,0.3,-0.6015518285600738
1927,South Korea,0.7,-0.2888285581007519
1928,South Korea,0.3,-1.2275568703772448
1929,South Korea,2.9,-1.5975361404383528
1930,South Korea,1.3,-1.514823439340212
1932,South Korea,2.1,2.266013870219029
1933,South Korea,2.2,-1.3729147891583846
1934,South Korea,2.8,-0.4883476436146143
1935,South Korea,-1.2,-1.120675966951174
1936,South Korea,1.6,0.2825807166666028
1937,South Korea,-0.8,-1.636540611775856
1939,South Korea,1.2,0.3026420844785626
1940,South Korea,2.2,1.5092806335126638
1941,South Korea,2.4,-0.21716965829958979
1942,South Korea,0.6,-0.7395152164682824
1943,South Korea,2.0,-0.3427902037159918
1944,South Korea,-2.8,0.3045679308714961
1947,South Korea,-2.3,-1.3872484825983793
1948,South Korea,4.8,0.2192043344559093
1949,South Korea,0.8,1.496170414263231
1950,South Korea,0.0,1.1494159517857203
1952,South Korea,-0.3,-1.4931767319433258
1953,South Korea,2.6,1.5943899058748952
1954,South Korea,0.1,2.073606446121066
1956,South Korea,-2.5,-0.7193503040377199
1957,South Korea,1.7,1.8752878840149443
1959,South Korea,2.3,-0.2649020606866494
1961,South Korea,1.4,0.08285204043550314
1962,South Korea,2.5,-0.76420071033411
1963,South Korea,2.4,0.3243221428619022
1964,South Korea,1.6,0.6649134789549425
1965,South Korea,0.1,-0.01191925004944798
1966,South Korea,-0.7,-0.6228726182413207
1967,South Korea,-2.6,-1.2915327404666024
1968,South Korea,4.3,2.3794325707763404
1969,South Korea,-0.3,0.9778048113965603
1971,South Korea,0.9,-0.14797431540201872
1972,South Korea,1.6,-1.9476319522759922
1973,South Korea,-1.1,-1.6524259323163746
1974,South Korea,0.7,0.2805903292415026
1976,South Korea,1.4,-1.479361440391779
1977,South Korea,3.5,-0.14162893814119756
1978,South Korea,2.9,-0.38366451117900985
1979,South Korea,2.6,1.2120087388056189
1980,South Korea,-1.5,-1.6464172933482724
1981,South Korea,1.0,-0.08192015215431056
1982,South Korea,1.3,2.5296928685756073
1983,South Korea,0.1,0.4972340021615772
1984,South Korea,0.9,-1.9969807205765044
1985,South Korea,-1.1,1.5946438962052782
1986,South Korea,3.1,0.17005308914642847
1987,South Korea,2.1,-0.37676397847341486
1990,South Korea,2.0,0.4820314188213665
1991,South Korea,3.3,-1.3175554557901616
1992,South Korea,2.6,-2.0376449479042775
1993,South Korea,1.3,1.7604458515695856
1994,South Korea,2.7,1.7600909248078145
1995,South Korea,0.3,-0.10578233914597945
1996,South Korea,2.2,-1.171215827036412
1997,South Korea,2.5,-1.9618485284246099
1998,South Korea,3.3,-0.862958998047608
1999,South Korea,1.7,0.9360862494245724
2000,South Korea,1.9,-0.6235428010483841
2001,South Korea,0.8,1.3484227915436378
2002,South Korea,2.2,-1.339128351114844
2003,South Korea,2.1,-0.15129600151755032
2004,South Korea,3.0,0.7065787424191904
2005,South Korea,-2.2,-0.1979619708070057
2006,South Korea,2.1,-1.5236589041668445
2008,South Korea,2.2,0.5372616139393667
2011,South Korea,0.5,1.3376645557024691
2012,South Korea,-1.6,-0.2582876379674325
1777,Turkey,3.2,0.23764168593533094
1778,Turkey,2.8,-0.12785256549536061
1780,Turkey,1.3,0.921432735826079
1781,Turkey,2.6,0.7932796249609427
1782,Turkey,0.8,-1.0363183706763586
1783,Turkey,0.8,0.6271751664474393
1784,Turkey,3.2,1.3433040100595615
1785,Turkey,1.6,0.5359604564188084
1786,Turkey,-0.2,-0.680395516035721
1788,Turkey,-2.0,-0.5425353879148241
1789,Turkey,2.6,-0.22041008545653
1790,Turkey,4.2,-0.37551841646630724
1791,Turkey,4.1,-0.7093086841489228
1792,Turkey,2.9,0.8775315643643613
1793,Turkey,2.1,-1.5265889945509914
1794,Turkey,1.8,-0.7386784163483565
1795,Turkey,2.9,1.0786266557449227
1796,Turkey,1.2,0.24642495758009003
1797,Turkey,3.0,1.361722285834741
1798,Turkey,0.8,-1.0196981115489145
1799,Turkey,1.5,0.033472596751309716
1801,Turkey,4.7,-0.7121975240260824
1802,Turkey,3.2,-0.17698545152586964
1803,Turkey,1.9,-2.0498742424146084
1804,Turkey,1.5,-0.6330302705666607
1805,Turkey,3.9,0.2989410005774733
1806,Turkey,4.0,-0.3468138408260249
1807,Turkey,4.3,-0.6289424622368953
1808,Turkey,-0.8,0.6463318814649265
1809,Turkey,2.0,-2.6324978234313003
1810,Turkey,2.7,-0.8468367318192908
1811,Turkey,3.3,-0.7551777605655853
1812,Turkey,-1.1,-1.2152796192386568
1813,Turkey,2.5,-1.9525000478476202
1814,Turkey,5.9,-1.1731086245177014
1815,Turkey,-0.2,-0.4992711125488322
1816,Turkey,0.2,-1.4101498551920277
1818,Turkey,1.4,0.020775004128001887
1819,Turkey,3.3,0.7241813137301726
1820,Turkey,2.9,-0.28962544859445066
1821,Turkey,3.1,-0.3425979692053658
1822,Turkey,-0.3,0.8754260946025523
1824,Turkey,5.1,0.17549504818779055
1825,Turkey,4.1,3.684358075034588
1826,Turkey,4.7,0.771783678497011
1827,Turkey,2.4,0.11392911674934304
1828,Turkey,0.7,-1.105135468098964
1829,Turkey,0.6,0.7603787355276748
1830,Turkey,5.7,0.9754998464304089
1832,Turkey,0.5,-0.951427646820105
1833,Turkey,2.8,0.9577863042567738
1834,Turkey,1.8,-1.6524871240085106
1835,Turkey,0.1,-1.739385124639102
1836,Turkey,4.5,-0.4603562032782463
1837,Turkey,0.5,-1.5030655097505439
1838,Turkey,1.8,1.8450640191750372
1839,Turkey,0.9,0.7888275001872321
1840,Turkey,-0.4,-0.07978615757405873
1841,Turkey,3.5,-2.114766084748104
1842,Turkey,3.5,-0.13415832307429953
1843,Turkey,1.9,0.6767511342160347
1844,Turkey,-0.5,-0.5036767356088648
1845,Turkey,3.1,-0.3965087901585471
1846,Turkey,5.5,-1.4618077976037156
1847,Turkey,-0.3,0.9443838544875758
1848,Turkey,0.5,0.8390600902509169
1849,Turkey,2.7,-2.1208988115760676
1850,Turkey,1.7,0.12011797799544637
1852,Turkey,3.8,-0.13233537403467385
1853,Turkey,2.7,1.085471889982447
1854,Turkey,4.3,1.8150015913455069
1855,Turkey,1.8,0.6192710163236579
1856,Turkey,4.1,-1.3585687780161737
1857,Turkey,0.7,0.3695831101998559
1858,Turkey,2.7,0.4954305724577002
1859,Turkey,3.5,-0.6547623958782447
1860,Turkey,3.3,-0.9668061415651948
1861,Turkey,0.3,0.2049799450361754
1862,Turkey,-0.9,0.43108492868365395
1863,Turkey,1.2,-0.05869068878375466
1864,Turkey,1.6,1.9585205504528376
1865,Turkey,0.1,1.4153674288418747
1866,Turkey,2.2,0.6845344724592299
1867,Turkey,2.8,-1.7744535012587264
1868,Turkey,2.6,-0.6701597771726825
1869,Turkey,3.6,0.14500090070294402
1870,Turkey,4.7,0.7787163932988264
1871,Turkey,2.5,-0.372594583717663
1872,Turkey,4.3,-0.13312475130036022
1873,Turkey,2.2,-0.5360040379886997
1874,Turkey,6.8,-1.850443599521412
1875,Turkey,0.6,0.91545108306819
1876,Turkey,4.5,-0.9519045545978487
1877,Turkey,1.7,-0.3350256489066791
1878,Turkey,5.5,0.46521818394754677
1879,Turkey,1.2,-0.11480797061148927
1880,Turkey,1.7,0.5022987228649236
1881,Turkey,1.1,-0.9249657055077758
1882,Turkey,3.3,0.6558762366904863
1883,Turkey,2.4,-0.9204287186105385
1884,Turkey,4.0,-0.48185615953686095
1885,Turkey,2.3,-0.3654520750108266
1886,Turkey,4.3,1.1982481369201154
1887,Turkey,4.3,-0.4109122854372503
1888,Turkey,0.9,-0.8269908608608076
1889,Turkey,0.9,0.026906347117294793
1890,Turkey,1.1,0.765824600025038
1891,Turkey,2.2,0.3952983344751629
1892,Turkey,2.8,-0.4995583108155096
1893,Turkey,2.2,-0.9797830869751653
1894,Turkey,2.1,1.9749535400295481
1895,Turkey,3.1,1.5644448485095213
1896,Turkey,3.4,-0.035046883158888396
1897,Turkey,0.4,-0.27899963814448075
1898,Turkey,2.5,0.5460913160407267
1899,Turkey,0.8,-0.7924420301271184
1900,Turkey,4.0,0.4115309952170708
1901,Turkey,5.4,0.5282802154982991
1903,Turkey,3.4,-0.2999011999080646
1904,Turkey,1.8,0.7544131797133087
1905,Turkey,1.3,-0.011646516977662768
1906,Turkey,3.8,-0.04263068503966675
1907,Turkey,2.7,0.5491645524847041
1908,Turkey,0.4,0.3591246659658356
1909,Turkey,4.2,0.7042642232173044
1910,Turkey,1.4,-0.05443049338693276
1911,Turkey,3.3,-0.2556179726205139
1913,Turkey,2.7,-0.13549743481326498
1915,Turkey,4.8,1.6922000803274886
1916,Turkey,5.0,0.9174230655961174
1917,Turkey,1.8,0.6846522001403497
1918,Turkey,3.8,-0.9334729896535116
1919,Turkey,3.4,0.6516299556195708
1920,Turkey,0.3,-0.5365166282604584
1921,Turkey,1.8,-0.5536729242796234
1923,Turkey,5.4,0.7889733439793385
1924,Turkey,0.9,0.8413785325518407
1925,Turkey,4.5,-0.6927381119476408
1926,Turkey,4.2,-0.06524571560063065
1927,Turkey,1.7,-0.5637672553081526
1928,Turkey,3.1,-0.3383384357181443
1929,Turkey,3.6,0.4594895294241135
1930,Turkey,4.6,1.109485367517563
1931,Turkey,0.7,-2.1939392415819916
1933,Turkey,1.1,-0.7343414237938551
1934,Turkey,3.2,-0.656150124684199
1935,Turkey,5.5,1.9089929528358967
1936,Turkey,0.8,-0.36764056616147894
1937,Turkey,4.9,-0.7011539365060936
1938,Turkey,4.7,1.766550764187416
1939,Turkey,4.3,-0.9975013148088551
1941,Turkey,-1.3,0.15255250189204456
1942,Turkey,1.9,-0.31949639402949737
1944,Turkey,3.5,0.6264456507072576
1945,Turkey,2.4,1.2982657403354547
1946,Turkey,4.0,1.2855625779647641
1947,Turkey,5.4,0.8053436531767153
1948,Turkey,-0.7,0.23242521761039367
1949,Turkey,3.9,-0.027671471726403128
1950,Turkey,4.7,-0.05753102309650125
1951,Turkey,0.8,0.21727278755169813
1952,Turkey,6.0,-0.5624371082958507
1953,Turkey,-1.7,0.5387967380530089
1954,Turkey,4.6,-0.65507192760904
1955,Turkey,3.9,0.306235645894753
1956,Turkey,0.6,0.41798026402793825
1957,Turkey,3.3,2.618905570508309
1958,Turkey,3.8,1.3030936922658758
1959,Turkey,4.6,1.0162647747163664
1960,Turkey,6.0,-1.861926131084613
1961,Turkey,4.6,1.6061149898913663
1962,Turkey,5.2,0.8723449298121023
1963,Turkey,3.3,-0.2978795392001911
1964,Turkey,3.7,0.45548636126290754
1965,Turkey,4.5,-0.6384064028210045
1966,Turkey,4.6,1.4817697383884971
1967,Turkey,3.8,0.3942706107063271
1968,Turkey,4.0,1.023974043649302
1969,Turkey,5.0,1.0154967803059518
1970,Turkey,1.8,0.32893552685676775
1971,Turkey,1.3,-0.061026351503330994
1972,Turkey,1.2,-0.4727991511194576
1973,Turkey,2.1,-1.2217584621427344
1974,Turkey,2.2,0.11850318047259335
1975,Turkey,0.4,-0.136466340262389
1976,Turkey,3.7,0.2292023539862479
1977,Turkey,1.4,-0.9684633978811978
1978,Turkey,4.1,-1.0791014675367423
1979,Turkey,3.5,-0.3994135897202497
1980,Turkey,4.6,0.9127153368073424
1981,Turkey,6.5,1.0664213566610243
1982,Turkey,3.3,-0.85320178353467
1983,Turkey,4.4,0.309222497053312
1984,Turkey,1.1,-0.37597814801547125
1985,Turkey,3.4,-0.8455403060833243
1986,Turkey,2.1,-0.19131413223566043
1987,Turkey,3.1,0.7863764667851635
1988,Turkey,3.5,-0.2179644521877028
1989,Turkey,2.1,-1.4901771493780318
1990,Turkey,4.5,0.04593549260619587
1993,Turkey,4.2,0.2833977028201543
1994,Turkey,0.7,-1.9620620402970974
1995,Turkey,2.8,-1.6019989041386096
1997,Turkey,3.8,0.39316826224049833
1998,Turkey,4.5,0.6870974279724146
1999,Turkey,5.1,0.25189155897326576
2000,Turkey,3.7,-0.8127427004729598
2001,Turkey,3.1,0.999374968179173
2002,Turkey,0.3,0.16195670545885008
2003,Turkey,3.1,-2.070824845572665
2004,Turkey,1.9,1.2173259569845938
2005,Turkey,4.2,-0.041263887403535114
2006,Turkey,1.5,0.7045867550958217
2007,Turkey,2.3,-0.24767223018434129
2008,Turkey,2.4,2.033596433592145
2009,Turkey,6.0,0.05361811235577527
2010,Turkey,6.3,0.024784293184403627
2011,Turkey,2.9,-0.8275476405136182
2012,Turkey,3.8,-0.20967962240214214
1744,United Kingdom,4.0,0.7945392313144091
1750,United Kingdom,3.4,-0.40564924252114803
1752,United Kingdom,5.5,-0.366353600588745
1753,United Kingdom,2.9,0.7999374103433541
1754,United Kingdom,4.5,-0.7306448431680365
1755,United Kingdom,4.2,-0.851130883083494
1756,United Kingdom,1.7,0.41214098531801185
1757,United Kingdom,3.1,-0.986696281728765
1759,United Kingdom,1.0,-0.879017073444114
1760,United Kingdom,5.0,0.43602434717116767
1761,United Kingdom,1.3,-0.038698585018895997
1762,United Kingdom,2.6,-0.24765744455570235
1763,United Kingdom,5.3,0.30533097956711563
1764,United Kingdom,3.5,1.9778780308255879
1765,United Kingdom,2.5,0.9060925172536072
1766,United Kingdom,3.6,1.6393182439870435
1767,United Kingdom,3.7,-0.2276449128708615
1768,United Kingdom,4.8,-0.22649220903973935
1769,United Kingdom,4.8,-0.7396828240066151
1770,United Kingdom,4.4,-0.4756516535884475
1771,United Kingdom,5.9,-0.5785075177587149
1772,United Kingdom,5.1,0.0783152110572963
1773,United Kingdom,4.1,-0.38023788909459827
1774,United Kingdom,2.9,-0.939487455095903
1775,United Kingdom,4.2,-0.8105115421072719
1776,United Kingdom,4.5,0.46197115133660954
1777,United Kingdom,3.5,-0.5765725963857994
1778,United Kingdom,6.2,-0.7700572498128876
1779,United Kingdom,3.0,-0.9061706665180209
1780,United Kingdom,3.7,0.8736855783335783
1781,United Kingdom,5.3,1.3502382868880272
1782,United Kingdom,2.9,-0.038596034066522865
1783,United Kingdom,3.1,-0.09098091668353794
1786,United Kingdom,2.8,0.7284836948352822
1787,United Kingdom,3.8,1.5824127293842278
1788,United Kingdom,0.0,-0.2615076126756477
1789,United Kingdom,6.3,-1.3690870044413816
1790,United Kingdom,4.3,-0.28048960559430663
1791,United Kingdom,2.1,0.5167900387760417
1792,United Kingdom,4.5,-0.47453699184656695
1793,United Kingdom,5.3,0.193618487629651
1794,United Kingdom,3.7,-0.09934091626659344
1795,United Kingdom,6.5,2.8037355679651292
1796,United Kingdom,0.6,-2.2642242758251627
1797,United Kingdom,4.9,-0.2572048346042315
1798,United Kingdom,2.4,1.4036059706451127
1799,United Kingdom,1.6,0.905871300737863
1800,United Kingdom,3.6,0.18151856879030506
1801,United Kingdom,2.5,1.5471572056166973
1802,United Kingdom,4.0,0.20549174902143227
1803,United Kingdom,3.9,0.3763928032509057
1804,United Kingdom,2.2,-0.4639976012321298
1805,United Kingdom,3.7,0.4792854081164708
1806,United Kingdom,6.1,-1.2590650296114727
1808,United Kingdom,2.2,1.5094143872153867
1809,United Kingdom,3.9,-2.1199751543604504
1810,United Kingdom,3.5,0.7382152718174946
1811,United Kingdom,3.6,-0.23352316554922004
1812,United Kingdom,1.8,-1.4706441375430321
1813,United Kingdom,3.4,-0.49873151646579233
1814,United Kingdom,4.1,0.1317561772099937
1816,United Kingdom,2.9,0.17803723974855235
1817,United Kingdom,2.1,0.028054280720070313
1818,United Kingdom,3.8,-1.0413525225411964
1819,United Kingdom,2.0,-0.5413154442143747
1821,United Kingdom,5.9,0.4327658398282662
1822,United Kingdom,2.1,1.005423632916483
1823,United Kingdom,4.6,-0.8137536590883718
1825,United Kingdom,4.8,-0.9327413615979474
1826,United Kingdom,5.8,-1.4688246939799114
1827,United Kingdom,6.0,1.4590338060870882
1828,United Kingdom,6.5,-1.759761816081674
1829,United Kingdom,1.6,-1.6850941427374757
1830,United Kingdom,2.3,0.774996176009922
1831,United Kingdom,5.5,0.31643786179039257
1832,United Kingdom,4.7,-0.17901488185719408
1833,United Kingdom,5.6,-1.4053640824000047
1834,United Kingdom,5.6,0.6879223919348253
1835,United Kingdom,3.4,-0.02144440070936446
1836,United Kingdom,3.9,-0.252709099697495
1837,United Kingdom,5.2,-1.1853314091302483
1838,United Kingdom,4.3,0.725174843783821
1839,United Kingdom,3.8,0.18760948246457385
1840,United Kingdom,1.9,0.3357737004154199
1841,United Kingdom,4.4,1.3542803657955695
1842,United Kingdom,6.7,1.2304328083472775
1843,United Kingdom,7.0,0.10612364440196886
1844,United Kingdom,1.2,0.5122809386070611
1845,United Kingdom,4.2,0.09836347591257787
1846,United Kingdom,1.2,1.2729722213936168
1847,United Kingdom,4.4,-0.06243352948240286
1848,United Kingdom,5.0,0.7953202981581082
1849,United Kingdom,3.5,0.5015896648378867
1850,United Kingdom,4.7,-0.20917929288677853
1851,United Kingdom,4.9,1.4310031480671221
1852,United Kingdom,6.7,-1.248863559078864
1853,United Kingdom,1.9,-0.34285407692144126
1854,United Kingdom,4.5,-1.0521235347796873
1855,United Kingdom,2.5,0.4525623991623115
1856,United Kingdom,4.3,-0.5373755527366905
1858,United Kingdom,4.8,1.400349783284455
1859,United Kingdom,1.9,1.609265568251283
1860,United Kingdom,1.9,0.5077689027580968
1861,United Kingdom,4.2,1.7497980947364995
1862,United Kingdom,5.9,0.6801847363979292
1863,United Kingdom,5.7,1.721031003648861
1864,United Kingdom,3.7,-0.7365469525966432
1865,United Kingdom,5.8,2.5227110485654336
1867,United Kingdom,3.8,-0.43338440164745184
1868,United Kingdom,6.3,-0.480567946253855
1869,United Kingdom,2.7,0.47463269733114877
1871,United Kingdom,3.7,-0.35047460041940903
1872,United Kingdom,4.7,-1.0461085338322422
1873,United Kingdom,5.4,1.0649995465288948
1874,United Kingdom,0.9,0.6261496857232516
1875,United Kingdom,3.8,-0.7577270290283369
1877,United Kingdom,4.5,0.3173503889242121
1878,United Kingdom,0.4,-0.8736250355612345
1879,United Kingdom,1.3,-0.9093710057031691
1880,United Kingdom,4.5,0.7424829195982413
1881,United Kingdom,3.9,-1.0868780250130494
1882,United Kingdom,2.9,-1.404203609726533
1883,United Kingdom,4.5,0.5381874381228623
1884,United Kingdom,4.0,-0.21254129612305217
1885,United Kingdom,3.8,0.36165559812661346
1889,United Kingdom,3.6,0.6213107522537621
1890,United Kingdom,0.8,-1.7548874872672693
1891,United Kingdom,4.3,-1.749832981275492
1892,United Kingdom,2.2,1.751792526281289
1894,United Kingdom,4.8,-1.4141102292644558
1895,United Kingdom,3.8,-0.15542089874780268
1896,United Kingdom,3.7,-0.8542938439481556
1897,United Kingdom,4.6,-2.1042195552932244
1898,United Kingdom,6.5,1.3618619510695094
1899,United Kingdom,2.7,0.35483269160303504
1900,United Kingdom,6.6,0.7599631196369012
1901,United Kingdom,3.4,0.4918793047339514
1902,United Kingdom,4.5,-0.7312843162337516
1903,United Kingdom,3.2,0.07041992684733583
1904,United Kingdom,4.1,1.462735859453344
1906,United Kingdom,3.2,1.2789979247631384
1907,United Kingdom,4.4,1.0285259043141013
1908,United Kingdom,4.2,-0.5479703032568644
1910,United Kingdom,6.0,-0.11665980178898797
1911,United Kingdom,5.7,0.25310654375259933
1912,United Kingdom,5.9,0.015773310270487666
1913,United Kingdom,4.8,0.6429304445228307
1914,United Kingdom,4.2,-2.395238785202852
1915,United Kingdom,4.6,1.2611634867300312
1916,United Kingdom,2.9,0.5537111599416051
1917,United Kingdom,2.8,-0.2195814504664974
1918,United Kingdom,6.3,-0.17785947907956973
1919,United Kingdom,4.8,0.20201877995118075
1920,United Kingdom,4.2,0.6557145958319586
1921,United Kingdom,6.2,-1.221285118847793
1922,United Kingdom,5.5,0.9370982994724465
1923,United Kingdom,3.6,1.1523553202267975
1924,United Kingdom,6.5,-0.17618919255811255
1925,United Kingdom,2.9,-3.318486586435822
1926,United Kingdom,4.5,-1.5217080654265205
1927,United Kingdom,2.2,0.39174414253603435
1928,United Kingdom,3.8,-0.34496194487039106
1929,United Kingdom,5.3,-1.8943409944325378
1930,United Kingdom,4.6,2.196436965404386
1931,United Kingdom,5.5,0.3191752107225263
1932,United Kingdom,5.6,-1.4680250227423242
1934,United Kingdom,7.4,-0.6026385100664363
1935,United Kingdom,3.1,-0.4761241554113517
1936,United Kingdom,5.2,0.37507130290632684
1937,United Kingdom,3.1,0.2772474712487578
1938,United Kingdom,4.2,-1.2707271981708081
1939,United Kingdom,3.7,-0.972057453351682
1941,United Kingdom,5.6,-1.2746615926447653
1942,United Kingdom,6.4,0.08615532458187343
1943,United Kingdom,4.3,-0.6190996221451432
1944,United Kingdom,4.1,1.2986034858613178
1945,United Kingdom,5.3,-0.9510202467094293
1946,United Kingdom,3.4,-1.41454487403844
1947,United Kingdom,5.1,0.04105174370791653
1948,United Kingdom,5.6,0.9762650720644672
1949,United Kingdom,5.3,0.5745141099294929
1950,United Kingdom,1.7,0.38845881947449235
1951,United Kingdom,5.4,-1.9057903779523548
1953,United Kingdom,6.8,-1.4255346924390357
1954,United Kingdom,6.2,-1.587319381651889
1956,United Kingdom,5.9,0.3592008972609209
1957,United Kingdom,4.6,0.6289963085902094
1958,United Kingdom,4.5,0.2424656231582559
1959,United Kingdom,5.6,0.7755178862689258
1960,United Kingdom,3.8,-0.581482214171418
1961,United Kingdom,2.6,-0.035957118412137036
1962,United Kingdom,3.0,1.1725661156365723
1963,United Kingdom,3.4,-0.43554795273818725
1964,United Kingdom,3.7,-0.6004000324833251
1965,United Kingdom,4.1,1.013715471201255
1966,United Kingdom,4.9,-0.4700347745067719
1967,United Kingdom,4.5,0.3831108268709424
1968,United Kingdom,3.6,-0.15073075712669634
1969,United Kingdom,3.6,-0.047291391210336396
1970,United Kingdom,4.4,-0.3771773506286186
1971,United Kingdom,6.6,0.1605792699049421
1972,United Kingdom,5.7,1.5200037198920937
1973,United Kingdom,4.8,0.3274312072237447
1974,United Kingdom,7.0,1.5583886761173158
1975,United Kingdom,5.4,0.7292209916403263
1976,United Kingdom,2.3,0.7349031379921073
1977,United Kingdom,5.9,0.6508821454066046
1978,United Kingdom,4.2,-0.07245133141843767
1979,United Kingdom,5.3,0.4412365487022863
1981,United Kingdom,1.5,-1.3777334546827118
1982,United Kingdom,4.3,-0.6388366631884601
1983,United Kingdom,5.8,1.2600268977139841
1984,United Kingdom,5.4,-0.5179306617253783
1985,United Kingdom,5.9,1.393847995214958
1986,United Kingdom,5.5,-0.7396092837373363
1987,United Kingdom,5.7,1.2334591347329447
1988,United Kingdom,7.2,0.45446305670987797
1989,United Kingdom,4.6,0.207767721041064
1991,United Kingdom,5.0,-0.7111001620583604
1992,United Kingdom,4.1,0.8203367836903173
1993,United Kingdom,4.7,1.1721572749316804
1994,United Kingdom,6.0,0.5586205757657668
1995,United Kingdom,2.7,0.06318297996747814
1996,United Kingdom,3.4,0.9496518517167516
1997,United Kingdom,5.8,0.9708131378644457
1998,United Kingdom,5.6,-0.6997475199161961
1999,United Kingdom,4.5,1.524414936080505
2000,United Kingdom,5.4,1.1804837573039906
2001,United Kingdom,4.1,-0.1060762883329937
2002,United Kingdom,5.5,-1.0154489813653873
2004,United Kingdom,5.9,3.716601439107806
2005,United Kingdom,5.0,1.790091630097521
2006,United Kingdom,6.4,1.072483658083214
2007,United Kingdom,5.2,-0.742411676559926
2008,United Kingdom,4.2,-0.6478732078549979
2009,United Kingdom,3.4,-0.5352562661247682
2010,United Kingdom,0.7,-0.8387218395175199
1768,United States,-2.9,0.17254132711411008
1774,United States,-5.0,0.18656152373331183
1775,United States,-3.9,0.004897522549260058
1776,United States,-1.0,1.2875426087823623
1777,United States,-2.6,-1.1833733890009859
1778,United States,-3.9,0.42702171565736957
1781,United States,-2.2,0.1805153095724076
1796,United States,-5.3,1.092348142992477
1811,United States,-2.5,1.4389117083017
1814,United States,-0.3,-0.6086036074669654
1815,United States,-4.5,2.3202914367530325
1817,United States,-5.4,1.4375553494644118
1818,United States,-3.8,0.4904651842871622
1820,United States,-5.0,-1.095960142146872
1821,United States,-4.0,-0.6300628555114911
1822,United States,-5.6,-1.0268653066155609
1823,United States,-3.7,-0.0256451563408867
1825,United States,-3.0,0.32852865860548897
1826,United States,-1.4,1.0190233805065452
1827,United States,-3.2,-0.7402577212381906
1828,United States,-1.3,-0.24249669389582537
1829,United States,-2.2,0.7695680365474411
1830,United States,-1.7,2.9030735729129464
1833,United States,-1.6,-0.48824386259941055
1835,United States,-3.9,-1.2603075189789905
1836,United States,-3.8,0.5959514783340601
1837,United States,-2.5,-0.903769403136396
1838,United States,-4.3,0.2775679536000883
1839,United States,-3.7,1.1133095340349088
1840,United States,-3.4,-0.10115540218327806
1841,United States,-2.4,-0.3322448686256597
1842,United States,-2.5,-0.8071434452155762
1843,United States,-1.3,-0.7083769963436393
1844,United States,-3.2,0.6219799308143087
1845,United States,-4.6,1.0264178505146349
1846,United States,-1.3,-0.0871214298807283
1847,United States,-3.2,-0.27736106896978885
1848,United States,-3.7,-0.895146099759977
1849,United States,-4.0,0.2693719989023282
1850,United States,-4.7,0.32964154185221395
1851,United States,-4.0,0.6986629578034834
1852,United States,-3.2,1.833288112159833
1853,United States,-2.6,2.9361508105743486
1854,United States,-2.5,0.8747028763495373
1855,United States,-4.7,-0.2773808930361047
1856,United States,-5.1,0.0760902444548261
1857,United States,-1.1,0.33493271988879586
1858,United States,-3.1,0.9628226733198649
1860,United States,-3.4,1.5072904819402175
1861,United States,-1.3,0.48595736092754005
1862,United States,-1.7,-0.4600055716273095
1863,United States,-3.1,-2.1435208691896253
1864,United States,-3.9,0.6558477891426869
1865,United States,-4.8,0.18812968681136918
1866,United States,-2.5,-1.2821450306364224
1867,United States,-1.2,-0.27621246150243633
1868,United States,-3.4,-2.423057994390624
1869,United States,-2.9,1.3682708181365946
1870,United States,-3.9,1.0266179615827944
1871,United States,-3.8,0.2500529504733955
1872,United States,-5.0,0.31533883253611444
1873,United States,-3.1,1.5600831837125992
1874,United States,-2.1,0.11135152736579054
1875,United States,-0.7,0.1315320334542634
1876,United States,-5.6,0.4463320297221772
1877,United States,-0.6,-0.12994114369432075
1878,United States,-4.5,0.39787787372127353
1879,United States,-3.6,-0.7042028153460889
1880,United States,-4.8,-1.1864517014686868
1881,United States,-0.9,0.6974616975277221
1882,United States,-3.2,-1.7931081573373424
1883,United States,-2.4,-0.44859167423048113
1884,United States,-4.6,0.36630157520825585
1885,United States,-1.9,0.1137580660684461
1886,United States,-3.4,-0.1885497638410111
1887,United States,-4.3,-0.4641482999404666
1891,United States,-1.6,-1.6514069351816696
1892,United States,-3.2,-0.9181187641715084
1893,United States,-1.6,0.0503582449767133
1894,United States,-1.4,-0.8309547659097944
1895,United States,-3.2,-0.9007601600887556
1896,United States,-1.5,0.9720157136452713
1897,United States,-2.7,0.11452761218018924
1898,United States,-4.3,-0.5414742102012203
1899,United States,-3.1,1.1125606116811677
1900,United States,-1.5,0.14112568913918888
1901,United States,-2.9,-0.5434342410667224
1902,United States,-4.1,1.1374581440192875
1903,United States,-2.9,0.05667898279191158
1904,United States,-2.7,0.3957880933111724
1905,United States,-3.4,0.8175735822693972
1906,United States,-1.8,0.1395841233084598
1907,United States,-1.3,2.093473451116572
1908,United States,-1.5,1.3435378377048512
1909,United States,-5.7,-0.8531422045562542
1910,United States,-3.0,-0.30459366995535675
